    Hinst Name                                                                                                           Module Name                                      Inst Count           Total Area
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_0                                                          shadowReg_AGU_81                                        211              135.782
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_1                                                          shadowReg_AGU_80                                        215              136.648
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/reg_top/ShR_rd_DMR                                                        shadowReg_AGU_79                                        197              129.992
    Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen                                                                    sequencer_14                                          13510             7740.928
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/add_588                                                           sequencer_14_DW01_inc_1_DW01_inc_638                     14               13.645
     Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu                                                           RaccuAndLoop_14                                        1637              929.444
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u                                               autoloop_14                                             918              526.290
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end                                 priorityMux_2_1_4_4_4_27                                 16                3.727
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1                        priorityMux_2_0_4_2_4_27                                  6                1.398
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_end/layer_1/mux_X                 priorityComponent_2_27                                    6                1.398
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top                                 priorityMux_2_1_4_4_4_28                                 16                3.727
        Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1                        priorityMux_2_0_4_2_4_28                                  6                1.398
         Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/PriorMux_top/layer_1/mux_X                 priorityComponent_2_28                                    6                1.398
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G2_aco                               autoloop_14_DW01_add_2_DW01_add_490                       8               10.317
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G3_aco                               autoloop_14_DW01_add_1_DW01_add_489                       8               10.317
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_G4_aco                               autoloop_14_DW01_add_0_DW01_add_488                       8               10.317
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/autoLoop_u/add_508_aco                                  autoloop_14_DW01_add_3_DW01_add_491                       8               10.317
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_RF_u                                               RaccuRF_14                                              408              290.002
      Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u                                                  RACCU_14                                                246              100.173
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/add_112                                         RACCU_14_DW01_add_0_DW01_add_487                          8               10.317
       Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/seq_gen/u_Raccu/raccu_u/sub_114                                         RACCU_14_DW01_sub_0_DW01_sub_140                          8               10.317
    Silago_top_inst_1_0/SILEGO_cell/MTRF_cell/shadowReg                                                                  shadowReg_14                                            398              257.521
   Silago_top_inst_1_0/SILEGO_cell/config_swb                                                                            cell_config_swb_14                                      194              188.498
   Silago_top_inst_1_0/SILEGO_cell/swb                                                                                   switchbox_16_5_14                                      3116             1200.609
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_0                                                                  InputMux_16_5_168                                       219               93.251
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_1                                                                  InputMux_16_5_167                                       222               93.716
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_2                                                                  InputMux_16_5_166                                       418              123.668
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_3                                                                  InputMux_16_5_165                                       222               94.382
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_4                                                                  InputMux_16_5_164                                       222               93.517
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate0_5                                                                  InputMux_16_5_163                                       218               93.517
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_0                                                                  InputMux_16_5_162                                       217               92.918
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_1                                                                  InputMux_16_5_161                                       217               92.918
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_2                                                                  InputMux_16_5_160                                       398              122.004
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_3                                                                  InputMux_16_5_159                                       209               92.718
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_4                                                                  InputMux_16_5_158                                       215               92.585
    Silago_top_inst_1_0/SILEGO_cell/swb/Mux_Generate1_5                                                                  InputMux_16_5_157                                       221               93.783
  Silago_top_inst_1_0/u_addres_assign                                                                                    addr_assign_14                                           23               17.239
  Silago_top_inst_1_0/u_bus_selector                                                                                     bus_selector_7                                          129               34.212
  Silago_top_inst_1_0/u_data_selector                                                                                    data_selector_7                                         521              138.711
 Silago_top_inst_2_0                                                                                                     Silago_top_5                                          43973            23865.288
  Silago_top_inst_2_0/SILEGO_cell                                                                                        silego_12                                             42928            23167.140
   Silago_top_inst_2_0/SILEGO_cell/MTRF_cell                                                                             MTRF_cell_12                                          39488            21686.513
    Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen                                                                    DPU_12                                                13397             6801.567
     Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0                                                          NACU_0_0_1_12                                          8949             4476.426
      Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment                                         twos_compl_16_12                                         61               26.491
       Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_2s_compliment/add_103                                twos_compl_16_12_DW01_inc_1                              30               19.569
      Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN                                               Maxmin_Unit_16_24                                       115               43.597
       Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_MAX_MIN/r370                                         Maxmin_Unit_16_24_DW01_cmp6_0_DW01_cmp6_23               58               20.035
      Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder                                           adder_nbits_32_2_24                                     181               80.604
       Silago_top_inst_2_0/SILEGO_cell/MTRF_cell/dpu_gen/U_NACU_0/U_Recon_adder/U_add_0                                  adder_nbits_32_2_24_DW01_add_7                           21               13.844
